arrival_time,from_floor,to_floor,mannerly,waiting,in_elevator
12:09:52.550,3,1,1,53.99,31.06
12:09:53.120,3,0,1,54.43,45.53
12:09:56.490,2,7,1,123.03,74.87
12:10:00.120,7,5,1,43.97,29.11
12:10:03.280,3,7,1,129.72,62.91
12:10:04.630,7,4,1,39.64,25.91
12:10:04.820,6,2,1,13.72,42.55
12:10:07.500,5,6,1,5.63,12.53
12:10:11.830,7,5,1,33.27,27.09
12:10:13.410,3,1,1,35.15,28.03
12:10:18.510,3,7,1,115.5,60.89
12:10:21.80,0,4,1,0.0,0.0
12:10:24.760,2,1,1,38.36,12.46
12:10:27.780,6,1,1,30.87,32.68
12:10:37.480,1,7,1,76.14,84.31
12:10:39.610,4,7,1,111.62,41.65
12:10:39.750,4,5,1,112.49,14.55
12:10:44.530,1,7,1,70.1,82.29
12:10:47.570,6,1,1,12.09,30.66
12:10:48.60,3,5,1,0.0,0.0
12:10:49.490,0,3,1,48.65,32.83
12:10:56.500,0,6,1,42.65,81.19
12:11:04.300,4,5,1,88.44,13.54
12:11:06.430,1,0,1,12.19,13.45
12:11:13.700,1,4,1,41.94,34.57
12:11:14.180,6,4,1,67.87,28.1
12:11:15.490,2,5,1,45.04,46.76
12:11:16.260,7,6,1,49.21,15.56
12:11:17.310,7,1,1,49.17,90.37
12:11:17.390,2,4,1,44.15,30.18
12:11:18.150,2,3,1,44.4,13.54
12:11:18.640,1,4,1,38.01,32.55
12:11:22.700,2,4,1,40.86,27.15
12:11:22.880,3,7,1,52.14,58.87
12:11:28.650,3,1,1,96.13,31.06
12:11:33.100,7,2,1,34.39,75.88
12:11:41.620,3,2,1,84.17,14.55
12:11:42.580,4,2,1,68.59,30.18
12:11:43.110,6,0,1,39.95,90.28
12:11:43.140,5,0,1,52.46,76.73
12:11:45.590,3,2,1,81.21,12.53
12:11:48.610,5,3,1,48.0,27.15
12:11:48.820,7,0,1,19.68,105.85
12:12:07.510,0,7,1,107.86,99.18
12:12:08.530,0,1,1,107.85,21.53
12:12:12.140,5,2,1,25.48,44.74
12:12:12.300,0,7,1,105.09,96.15
12:12:13.480,0,7,1,104.92,94.13
12:12:13.870,4,5,1,19.38,12.53
12:12:15.600,3,6,1,1.01,42.72
12:12:15.860,3,0,1,138.59,43.51
12:12:18.320,4,6,1,15.43,26.08
12:12:18.60,5,2,1,0.0,0.0
12:12:20.110,2,3,1,128.17,16.57
12:12:22.310,7,6,1,54.11,15.56
12:12:22.460,0,5,1,96.95,60.97
12:12:26.310,3,7,1,140.57,57.28
12:12:32.190,6,4,1,59.3,15.39
12:12:32.220,7,1,1,45.21,107.07
12:12:32.800,2,4,1,116.49,35.23
12:12:34.190,0,1,1,86.23,16.48
12:12:35.360,0,6,1,86.07,75.53
12:12:41.240,6,2,1,51.26,28.81
12:12:48.930,5,3,1,72.3,32.2
12:12:49.260,0,5,1,73.18,56.93
12:12:49.810,3,5,1,118.08,30.18
12:12:52.640,5,0,1,69.6,76.73
12:12:56.470,4,7,1,109.36,45.69
12:12:57.800,7,0,1,20.64,121.54
12:13:09.680,7,1,1,9.27,54.83
12:13:13.250,7,1,1,6.2,104.04
12:13:15.490,5,3,1,47.76,29.17
12:13:17.80,7,5,1,0.0,0.0
12:13:17.800,6,5,1,15.2,27.21
12:13:19.670,1,0,1,18.2,13.45
12:13:21.150,7,6,1,134.42,19.6
12:13:21.90,4,0,1,0.0,0.0
12:13:26.720,3,6,1,82.18,42.72
12:13:26.830,3,4,1,83.08,13.6
12:13:37.330,6,5,1,2.34,19.53
12:13:41.660,5,2,1,22.6,44.74
12:13:42.10,1,3,1,0.0,0.0
12:13:42.20,3,5,1,0.0,0.0
12:13:43.340,1,7,1,31.46,92.39
12:13:43.580,0,2,1,19.87,26.93
12:13:43.660,6,5,1,2.0,12.53
12:13:44.170,7,5,1,112.41,36.18
12:13:46.580,3,5,1,64.34,26.14
12:13:47.50,0,7,1,0.0,0.0
12:13:52.800,2,7,1,37.5,75.88
12:13:55.100,5,6,1,66.3,12.53
12:13:55.360,5,4,1,9.91,13.54
12:13:55.510,6,2,1,120.68,69.4
12:13:56.110,5,2,1,10.17,41.71
12:14:02.360,2,5,1,28.95,47.77
12:14:09.220,2,6,1,22.18,44.55
12:14:10.930,2,1,1,39.09,12.46
12:14:11.830,0,2,1,69.17,36.4
12:14:12.170,1,3,1,3.64,30.05
12:14:12.640,4,2,1,7.19,27.15
12:14:17.230,7,4,1,80.36,53.77
12:14:18.480,0,6,1,63.53,92.68
12:14:18.480,4,6,1,28.36,28.1
12:14:18.890,7,5,1,79.71,33.15
12:14:21.300,2,7,1,11.02,72.85
12:14:23.50,6,2,1,0.0,0.0
12:14:25.910,4,2,1,126.47,32.2
12:14:30.320,3,4,1,101.65,14.61
12:14:30.490,0,2,1,52.53,33.37
12:14:33.640,3,7,1,99.34,56.27
12:14:34.790,6,3,1,82.41,52.82
12:14:43.160,7,4,1,56.45,50.74
12:14:55.910,7,4,1,44.71,48.72
12:14:58.280,6,0,1,59.93,98.36
12:14:58.440,3,1,1,65.92,29.04
12:15:01.800,6,7,1,16.18,12.53
12:15:05.30,5,6,1,0.0,0.0
12:15:10.940,0,7,1,13.09,108.25
12:15:11.840,7,5,1,29.79,29.11
12:15:14.280,7,2,1,28.36,83.96
12:15:25.550,4,1,1,67.84,47.7
12:15:28.660,1,3,1,8.83,33.46
12:15:28.870,2,5,1,29.55,41.71
12:15:31.780,1,7,1,6.72,92.77
12:15:33.960,0,7,1,75.94,59.4
12:15:37.210,3,2,1,28.16,14.55
12:15:37.870,6,4,1,113.02,29.11
12:15:38.590,5,4,1,35.19,14.55
12:15:39.550,6,3,1,112.35,44.74
12:15:42.210,1,7,1,1.72,86.33
12:15:42.750,5,7,1,58.4,27.09
12:15:42.900,5,3,1,31.89,34.22
12:15:43.490,6,1,1,109.42,73.79
12:15:44.780,1,0,1,49.64,13.45
12:15:46.80,5,7,1,0.0,0.0
12:15:48.80,3,6,1,0.0,0.0
12:15:48.940,4,3,1,45.46,12.59
12:15:50.370,3,5,1,23.62,25.13
12:15:51.40,6,3,1,0.0,0.0
12:15:54.210,1,5,1,210.53,61.86
12:15:54.980,3,2,1,11.4,12.53
12:16:00.760,7,6,1,72.54,16.57
12:16:01.940,0,4,1,48.97,30.45
12:16:03.40,3,6,1,0.0,0.0
12:16:07.250,0,2,1,44.67,15.01
12:16:07.710,5,3,1,8.09,32.2
12:16:12.850,5,3,1,94.62,28.16
12:16:15.550,2,0,1,5.39,27.94
12:16:23.430,5,7,1,18.73,25.07
12:16:24.730,7,2,1,49.58,75.88
12:16:27.700,6,1,1,66.22,71.77
12:16:28.910,3,0,1,22.13,44.52
12:16:30.390,7,1,1,44.93,92.39
12:16:38.590,3,0,1,13.46,42.5
12:16:40.410,3,4,1,85.75,14.61
12:16:46.40,0,2,1,0.0,0.0
12:16:51.970,2,1,1,15.65,12.46
12:17:03.60,3,1,1,0.0,0.0
12:17:06.920,7,4,1,9.41,44.68
12:17:08.750,4,5,1,13.63,12.53
12:17:09.30,2,3,1,0.0,0.0
12:17:09.870,7,2,1,7.47,71.84
12:17:11.430,6,0,1,23.5,91.29
12:17:13.180,2,4,1,38.42,30.18
12:17:21.240,2,7,1,31.37,71.84
12:17:22.610,2,6,1,31.01,57.28
12:17:24.380,2,0,1,66.83,34.0
12:17:35.290,4,3,1,26.74,12.59
12:17:35.320,5,6,1,60.02,14.55
12:17:35.400,4,7,1,47.4,40.64
12:17:37.130,3,4,1,30.04,12.59
12:17:39.380,7,3,1,10.94,31.48
12:17:39.980,1,5,1,105.77,59.84
12:17:44.10,7,2,1,0.0,0.0
12:17:45.880,7,4,1,5.45,15.79
12:17:46.740,0,4,1,80.5,63.79
12:17:52.860,2,0,1,39.36,31.98
12:17:53.680,2,0,1,39.55,29.96
12:17:55.330,7,3,1,70.14,65.22
12:17:56.110,0,6,1,72.14,92.91
12:18:01.30,2,0,1,0.0,0.0
12:18:04.540,0,3,1,64.72,46.14
12:18:07.150,0,2,1,63.12,30.57
12:18:08.200,4,2,1,1.01,28.7
12:18:10.530,5,4,1,53.35,14.55
12:18:20.720,1,0,1,28.01,13.45
12:18:22.940,7,5,1,43.54,35.03
12:18:23.360,3,2,1,1.01,12.53
12:18:24.260,5,6,1,12.09,12.53
12:18:24.480,5,2,1,40.41,43.73
12:18:25.580,6,5,1,54.45,20.47
12:18:27.640,4,3,1,51.81,13.6
12:18:28.230,0,5,1,43.05,76.33
12:18:32.370,5,2,1,33.53,41.71
12:18:36.10,6,4,1,0.0,0.0
12:18:38.100,2,0,1,71.54,29.96
12:18:40.110,6,2,1,40.93,65.22
12:18:44.30,1,0,1,0.0,0.0
12:18:50.140,7,4,1,17.35,47.57
12:18:53.820,1,0,1,70.31,13.45
12:18:57.970,2,4,1,43.89,27.15
12:19:01.260,4,2,1,19.2,26.14
12:19:03.250,1,4,1,23.51,43.26
12:19:05.130,4,5,1,66.92,12.53
12:19:05.900,3,1,1,28.17,29.04
12:19:14.430,2,0,1,36.22,27.94
12:19:21.730,6,7,1,80.45,12.53
12:19:23.270,6,0,1,1.01,79.02
12:19:26.960,6,2,1,1.01,57.28
12:19:27.370,1,6,1,1.01,71.77
12:19:28.340,2,4,1,14.53,25.13
12:19:34.50,0,5,1,0.0,0.0
12:19:35.630,1,6,1,189.04,85.77
12:19:36.310,5,0,1,6.22,59.76
12:19:39.150,6,1,1,150.75,68.16
12:19:40.180,0,5,1,40.44,30.25
12:19:43.50,4,2,1,0.0,0.0
12:19:44.560,6,0,1,146.35,86.67
12:19:45.420,3,0,1,26.29,29.57
12:19:52.380,4,3,1,3.7,13.6
12:19:55.170,4,2,1,1.92,27.15
12:20:03.950,7,2,1,51.78,65.5
12:20:12.440,2,6,1,45.89,45.47
12:20:14.140,6,0,1,117.78,84.65
12:20:14.650,4,2,1,74.07,29.48
12:20:17.520,5,3,1,56.64,28.16
12:20:20.230,0,6,1,1.4,41.78
12:20:22.240,6,1,1,110.69,64.12
12:20:25.310,6,3,1,108.63,44.74
12:20:26.920,7,5,1,29.82,16.4
12:20:28.20,6,5,1,0.0,0.0
12:20:31.350,7,2,1,26.4,62.47
12:20:33.520,3,7,1,52.79,54.28
12:20:39.980,6,4,1,94.97,28.1
12:20:42.580,1,6,1,123.1,83.75
12:20:43.710,6,4,1,92.25,26.08
12:20:44.920,4,2,1,44.81,27.46
12:20:45.710,3,4,1,41.61,23.31
12:20:47.780,7,2,1,10.98,60.45
12:20:48.900,1,6,1,117.79,81.73
12:20:48.980,6,1,1,87.99,59.07
12:20:50.760,5,4,1,24.41,12.53
12:21:01.270,2,4,1,1.01,14.42
12:21:09.580,7,0,1,47.78,101.23
12:21:10.630,4,5,1,7.09,12.53
12:21:11.620,3,4,1,16.71,21.29
12:21:11.760,3,7,1,17.58,50.24
12:21:14.920,1,0,1,58.79,13.45
12:21:27.250,1,3,1,80.45,29.04
12:21:27.420,5,7,1,3.85,25.07
12:21:34.180,3,5,1,2.85,27.15
12:21:34.550,6,3,1,43.43,39.69
12:21:35.570,1,2,1,73.14,14.48
12:21:36.520,4,7,1,15.13,26.92
12:21:37.940,5,2,1,72.79,42.72
12:21:42.730,3,4,1,96.04,14.61
12:21:43.650,3,0,1,1.01,43.51
12:21:43.830,6,0,1,49.31,89.27
12:21:55.550,0,3,1,33.64,48.56
12:22:00.530,6,4,1,33.62,33.15
12:22:02.240,0,2,1,27.96,34.0
12:22:02.500,6,0,1,32.66,86.24
12:22:05.410,1,6,1,44.31,77.69
12:22:10.330,6,5,1,25.84,13.54
12:22:17.600,6,0,1,19.58,83.21
12:22:21.520,0,7,1,9.69,113.79
12:22:22.00,4,3,1,0.0,0.0
12:22:30.650,5,3,1,21.09,29.17
12:22:31.290,3,4,1,48.49,12.59
12:22:31.70,7,5,1,0.0,0.0
12:22:36.580,5,4,1,16.17,13.54
12:22:38.320,4,1,1,5.75,30.96
12:22:39.240,4,6,1,55.16,30.99
12:22:41.630,3,0,1,18.07,35.86
12:22:43.170,4,1,1,1.91,28.94
12:22:47.260,1,6,1,3.47,75.67
12:22:49.220,1,3,1,66.88,15.33
12:22:51.700,5,3,1,2.06,26.14
12:23:05.40,1,4,1,0.0,0.0
12:23:05.970,0,3,1,33.64,32.83
12:23:08.480,0,6,1,32.14,75.56
12:23:09.300,6,0,1,118.36,89.94
12:23:11.10,4,0,1,0.0,0.0
12:23:13.470,1,0,1,5.61,15.47
12:23:14.480,5,4,1,86.94,12.53
12:23:15.450,1,0,1,4.64,13.45
12:23:26.550,0,5,1,15.08,59.99
12:23:27.80,7,4,1,0.0,0.0
12:23:28.90,0,2,1,0.0,0.0
12:23:29.810,5,6,1,22.04,12.53
12:23:32.100,2,1,1,2.37,12.46
12:23:32.980,6,1,1,95.69,71.43
12:23:35.790,7,2,1,50.23,44.38
12:23:37.220,1,7,1,19.89,71.61
12:23:37.290,4,5,1,1.01,12.53
12:23:38.830,0,6,1,3.81,72.53
12:23:41.270,3,4,1,32.19,14.61
12:23:45.280,2,4,1,32.16,24.12
12:23:45.980,3,4,1,28.49,12.59
12:23:49.260,4,6,1,39.83,25.07
12:23:50.10,5,2,1,0.0,0.0
12:23:53.490,6,7,1,17.97,12.53
12:24:01.780,7,1,1,25.25,58.87
12:24:01.840,1,0,1,85.08,13.45
12:24:03.110,0,6,1,99.29,97.35
12:24:03.40,2,3,1,0.0,0.0
12:24:07.300,0,5,1,96.11,80.77
12:24:10.290,1,5,1,111.63,60.24
12:24:10.780,6,3,1,58.9,34.05
12:24:12.120,1,6,1,110.81,75.81
12:24:12.630,0,5,1,91.79,78.75
12:24:15.300,4,2,1,39.67,14.42
12:24:20.220,3,2,1,80.95,13.54
12:24:21.590,3,0,1,80.59,38.46
12:24:23.760,2,0,1,47.66,29.96
12:24:27.700,6,0,1,42.99,85.9
12:24:29.700,2,5,1,108.73,42.72
12:24:35.350,6,3,1,36.35,31.02
12:24:40.920,4,5,1,1.66,12.53
12:24:49.700,2,6,1,89.74,58.29
12:24:53.720,3,4,1,99.27,12.59
12:24:56.100,1,3,1,67.84,28.03
12:25:01.40,3,6,1,0.0,0.0
12:25:01.980,7,4,1,7.76,16.8
12:25:05.510,6,2,1,7.2,49.9
12:25:05.530,0,1,1,39.9,15.47
12:25:05.770,7,3,1,4.98,29.4
12:25:08.500,2,1,1,3.93,12.46
12:25:10.450,6,2,1,3.27,47.88
12:25:13.110,6,0,1,1.62,80.85
12:25:13.650,4,6,1,93.96,29.11
12:25:14.170,6,4,1,1.57,14.38
12:25:22.500,5,0,1,131.28,76.73
12:25:23.20,7,4,1,0.0,0.0
12:25:25.290,7,3,1,91.29,67.38
12:25:25.980,4,1,1,1.58,39.62
12:25:28.380,2,5,1,98.19,48.84
12:25:28.570,5,1,1,126.22,61.25
12:25:28.940,0,4,1,17.5,60.15
12:25:34.350,0,2,1,13.1,29.96
12:25:37.600,3,6,1,103.53,51.87
12:25:38.360,6,7,1,63.66,12.53
12:25:38.90,5,3,1,0.0,0.0
12:25:39.440,7,0,1,78.15,113.93
12:25:40.570,6,2,1,95.62,61.32
12:25:42.610,4,1,1,126.74,45.68
12:25:47.400,3,0,1,1.67,45.5
12:25:52.240,6,1,1,84.96,79.85
12:25:55.230,5,2,1,156.88,31.0
12:25:56.800,6,2,1,81.41,58.29
12:25:58.230,1,7,1,6.72,88.35
12:26:01.110,2,5,1,66.47,46.82
12:26:01.960,7,6,1,56.64,16.57
12:26:04.310,2,1,1,1.01,13.77
12:26:05.620,2,0,1,1.01,26.93
12:26:05.770,0,7,1,15.89,33.9
12:26:12.940,7,6,1,46.67,14.55
12:26:16.230,4,3,1,94.13,12.59
12:26:23.930,2,1,1,115.61,14.48
12:26:26.460,5,0,1,126.66,56.93
12:26:27.190,0,3,1,11.43,41.49
12:26:28.720,3,7,1,53.42,64.41
12:26:29.580,5,1,1,124.55,42.46
12:26:29.690,5,3,1,125.45,15.43
12:26:30.250,1,5,1,21.83,65.35
12:26:30.750,4,7,1,17.87,43.67
12:26:32.670,4,5,1,189.12,17.58
12:26:44.340,1,5,1,8.75,63.33
12:26:48.300,1,7,1,5.8,93.46
12:26:48.460,3,6,1,34.69,48.84
12:26:48.590,6,5,1,30.63,13.54
12:26:52.780,7,4,1,7.84,47.71
12:26:54.650,7,2,1,6.98,76.89
12:26:58.620,0,4,1,113.92,48.23
12:27:01.370,3,6,1,22.79,46.82
12:27:03.310,2,1,1,77.24,12.46
12:27:03.330,5,1,1,92.82,39.43
12:27:05.420,3,2,1,56.29,12.53
12:27:05.810,1,5,1,221.48,62.26
12:27:16.140,0,2,1,97.41,21.07
12:27:17.430,6,4,1,2.8,27.09
12:27:26.300,1,4,1,202.0,47.7
12:27:27.710,3,5,1,1.56,24.12
12:27:27.950,5,7,1,30.5,27.09
12:27:28.50,2,0,1,0.0,0.0
12:27:30.290,1,3,1,199.02,33.08
12:27:32.790,6,2,1,68.33,72.16
12:27:38.140,4,1,1,96.14,58.54
12:27:40.290,4,5,1,122.51,15.56
12:27:40.510,7,3,1,3.03,17.15
12:27:42.230,4,6,1,121.58,29.11
12:27:46.500,4,1,1,88.79,56.52
12:27:46.620,0,7,1,67.94,96.96
12:27:51.30,3,6,1,0.0,0.0
12:27:55.900,0,7,1,59.67,94.94
12:27:57.540,2,5,1,17.72,15.83
12:27:57.700,6,5,1,44.43,16.57
12:27:57.980,6,1,1,45.16,90.69
12:27:58.880,0,4,1,57.7,43.18
12:28:00.210,1,3,1,170.11,31.06
12:28:03.620,6,4,1,40.53,29.11
12:28:06.830,0,6,1,50.76,77.35
12:28:07.800,4,1,1,68.5,54.5
12:28:12.120,7,0,1,16.46,120.73
12:28:12.190,0,6,1,46.41,75.33
12:28:13.870,0,3,1,45.74,27.55
12:28:15.760,6,4,1,29.4,27.09
12:28:18.100,1,7,1,153.23,86.33
12:28:39.20,2,0,1,0.0,0.0
12:28:40.00,0,4,1,0.0,0.0
12:28:42.470,6,4,1,3.7,25.07
12:28:43.960,4,0,1,33.35,70.99
12:28:51.240,4,1,1,27.08,51.47
12:29:02.860,6,5,1,110.3,19.12
12:29:06.130,0,3,1,24.94,17.36
12:29:06.640,4,5,1,38.18,12.53
12:29:12.410,0,5,1,19.67,30.78
12:29:13.540,2,1,1,40.76,14.48
12:29:15.180,1,3,1,97.16,28.03
12:29:15.60,1,7,1,0.0,0.0
12:29:17.950,5,0,1,45.93,33.88
12:29:19.560,7,3,1,72.98,70.94
12:29:21.790,2,7,1,106.05,67.8
12:29:22.870,4,2,1,2.56,26.84
12:29:25.210,5,7,1,35.18,29.11
12:29:27.140,4,0,1,1.01,59.14
12:29:28.210,3,2,1,136.29,15.56
12:29:30.470,2,4,1,197.62,36.24
12:29:30.870,1,7,1,82.48,83.3
12:29:31.350,2,5,1,197.75,51.81
12:29:34.730,2,5,1,195.38,49.79
12:29:38.110,7,6,1,55.44,18.59
12:29:38.130,7,1,1,56.43,103.02
12:29:42.530,2,1,1,12.78,12.46
12:29:46.240,2,0,1,35.5,15.01
12:29:47.180,1,6,1,67.18,68.74
12:29:48.130,7,6,1,47.44,15.56
12:29:49.540,1,6,1,172.38,71.77
12:29:53.30,5,2,1,0.0,0.0
12:29:58.20,0,2,1,0.0,0.0
12:29:58.580,7,0,1,38.0,116.48
12:30:01.530,5,2,1,3.36,15.83
12:30:01.550,3,5,1,52.58,15.43
12:30:01.590,6,4,1,52.58,33.68
12:30:04.900,0,5,1,25.43,80.23
12:30:05.700,0,2,1,25.64,35.48
12:30:06.460,7,2,1,31.13,85.5
12:30:07.660,6,3,1,47.52,47.29
12:30:08.520,6,2,1,47.67,64.88
12:30:14.910,6,7,1,1.05,12.53
12:30:17.360,2,4,1,153.76,32.2
12:30:18.620,4,1,1,70.25,47.7
12:30:21.560,3,6,1,33.58,26.96
12:30:24.570,7,2,1,14.03,83.48
12:30:29.80,2,7,1,0.0,0.0
12:30:31.810,0,1,1,1.01,13.45
12:30:32.810,1,4,1,130.12,43.66
12:30:50.360,5,4,1,22.94,13.54
12:30:50.80,3,2,1,0.0,0.0
12:30:51.150,5,3,1,23.16,27.15
12:30:57.730,6,5,1,1.01,12.53
12:30:57.940,7,6,1,38.73,12.53
12:31:00.100,0,5,1,84.32,75.72
12:31:03.130,0,6,1,82.3,90.28
12:31:04.210,6,7,1,18.91,12.53
12:31:07.710,1,3,1,96.23,28.03
12:31:09.600,3,2,1,35.91,13.54
12:31:09.860,0,5,1,76.58,72.69
12:31:11.900,6,2,1,38.32,18.16
12:31:16.560,3,5,1,6.85,25.13
12:31:17.310,1,7,1,87.64,84.31
12:31:17.640,0,6,1,69.81,87.25
12:31:17.930,2,4,1,94.2,30.18
12:31:20.830,2,4,1,92.31,28.16
12:31:24.410,2,5,1,89.74,44.74
12:31:44.120,3,0,1,2.4,45.53
12:31:49.570,3,5,1,79.14,28.16
12:31:49.760,6,0,1,1.47,32.17
12:31:49.970,7,5,1,28.71,29.24
12:31:50.410,3,4,1,82.58,12.59
12:31:51.650,1,2,1,54.31,12.46
12:31:53.770,2,5,1,61.39,42.72
12:31:56.680,2,0,1,7.43,26.93
12:31:58.440,4,1,1,64.05,32.98
12:32:00.590,5,0,1,48.35,61.0
12:32:00.760,1,2,1,126.69,21.55
12:32:06.460,6,1,1,28.93,61.09
12:32:13.310,4,3,1,50.19,13.6
12:32:18.390,1,2,1,110.07,19.53
12:32:20.160,7,4,1,1.01,40.3
12:32:21.840,7,3,1,1.01,55.26
12:32:22.350,5,7,1,78.81,27.09
12:32:26.680,0,2,1,1.78,30.97
12:32:28.150,2,6,1,28.02,57.28
12:32:43.440,2,1,1,137.84,15.49
12:32:47.120,3,1,1,32.01,14.32
12:32:57.60,5,4,1,0.0,0.0
12:33:02.790,4,1,1,1.72,29.95
12:33:04.740,4,1,1,80.33,53.72
12:33:13.210,7,6,1,52.79,15.67
12:33:13.950,0,7,1,37.01,116.96
12:33:14.00,6,1,1,0.0,0.0
12:33:16.760,2,0,1,105.53,29.96
12:33:17.580,1,4,1,51.89,49.72
12:33:18.920,0,7,1,33.05,114.94
12:33:20.880,3,4,1,82.69,13.6
12:33:21.150,6,4,1,61.54,30.12
12:33:22.230,3,2,1,85.5,12.53
12:33:22.320,2,7,1,67.7,74.87
12:33:25.530,1,7,1,44.95,95.42
12:33:28.230,1,2,1,43.26,15.49
12:33:31.40,7,2,1,0.0,0.0
12:33:33.310,1,3,1,39.19,30.05
12:33:34.660,1,4,1,38.85,44.67
12:33:36.840,7,6,1,30.17,13.65
12:33:37.890,2,1,1,85.41,12.46
12:33:38.200,4,0,1,47.88,70.21
12:33:43.900,0,1,1,9.08,13.45
12:33:47.810,6,2,1,35.89,57.28
12:33:49.700,4,7,1,70.51,43.67
12:33:50.350,5,3,1,46.9,29.17
12:33:52.930,1,6,1,21.59,76.82
12:33:53.110,1,5,1,122.25,61.25
12:34:07.120,7,2,1,1.01,73.86
12:34:08.900,4,0,1,18.19,68.19
12:34:10.410,4,0,1,17.69,66.17
12:34:10.770,4,3,1,18.34,17.6
12:34:10.80,4,0,1,0.0,0.0
12:34:11.600,5,6,1,62.16,14.55
12:34:13.110,6,3,1,11.6,42.72
12:34:16.590,1,4,1,99.78,42.65
12:34:17.730,5,6,1,57.04,12.53
12:34:17.820,3,6,1,26.76,45.75
12:34:18.560,4,1,1,11.56,47.66
12:34:20.40,3,4,1,0.0,0.0
12:34:24.950,4,6,1,36.27,28.1
12:34:26.90,1,5,1,0.0,0.0
12:34:27.790,0,2,1,69.52,16.02
12:34:33.110,4,0,1,1.01,59.14
12:34:33.400,5,0,1,4.86,58.75
12:34:33.530,0,1,1,64.5,16.31
12:34:35.800,5,3,1,3.47,26.14
12:34:36.90,7,3,1,0.0,0.0
12:34:37.870,5,2,1,2.41,39.69
12:34:42.480,2,7,1,71.87,31.23
12:34:45.20,2,3,1,0.0,0.0
12:34:46.190,7,1,1,62.75,96.43
12:34:49.600,5,6,1,129.04,15.56
12:35:02.380,7,2,1,47.57,80.93
12:35:07.960,0,7,1,30.36,48.27
12:35:10.940,1,2,1,46.44,13.47
12:35:14.00,4,1,1,0.0,0.0
12:35:14.640,3,0,1,99.67,46.54
12:35:16.790,7,6,1,34.17,13.54
12:35:17.580,5,0,1,66.54,77.74
12:35:18.500,1,5,1,39.89,57.21
12:35:18.640,3,2,1,96.68,14.55
12:35:19.830,3,7,1,65.59,68.39
12:35:20.480,0,4,1,18.56,60.99
12:35:27.760,2,0,1,104.14,26.93
12:35:27.870,3,1,1,88.46,28.03
12:35:29.840,6,3,1,35.68,46.76
12:35:30.450,7,3,1,21.52,61.32
12:35:37.280,6,5,1,29.25,16.57
12:35:38.910,2,4,1,16.45,14.42
12:35:39.880,0,5,1,1.01,76.73
12:35:40.900,5,7,1,78.75,33.15
12:35:47.70,6,7,1,0.0,0.0
12:35:47.80,1,7,1,0.0,0.0
12:35:50.230,6,5,1,17.31,14.55
12:35:50.620,6,4,1,17.93,29.11
12:35:53.670,6,7,1,81.55,16.57
12:35:54.100,6,4,1,15.46,27.09
12:36:00.840,3,5,1,25.59,28.16
12:36:01.30,5,7,1,0.0,0.0
12:36:04.410,7,6,1,23.2,14.55
12:36:06.630,7,2,1,21.99,44.38
12:36:07.610,2,3,1,4.26,12.53
12:36:08.270,4,3,1,30.41,12.59
12:36:10.240,6,7,1,65.99,14.55
12:36:14.490,0,4,1,88.39,76.31
12:36:15.70,7,6,1,0.0,0.0
12:36:16.30,6,2,1,0.0,0.0
12:36:17.300,5,6,1,43.36,12.53
12:36:18.570,3,0,1,38.77,42.5
12:36:21.140,1,3,1,104.29,36.11
12:36:26.920,0,2,1,76.97,39.05
12:36:27.290,7,4,1,2.34,28.94
12:36:28.360,4,5,1,12.69,12.53
12:36:28.540,6,1,1,14.64,43.3
12:36:37.230,6,1,1,6.96,41.28
12:36:48.590,3,5,1,113.97,29.17
12:36:58.350,3,4,1,105.22,12.59
12:37:00.540,0,4,1,44.36,73.28
12:37:00.580,6,4,1,55.02,27.09
12:37:00.780,1,2,1,65.66,15.49
12:37:01.210,0,1,1,44.7,18.5
12:37:04.140,4,7,1,101.32,15.79
12:37:04.820,0,7,1,42.1,123.92
12:37:11.240,6,7,1,6.0,12.53
12:37:14.260,6,4,1,42.35,25.07
12:37:22.860,6,0,1,34.76,83.47
12:37:23.160,2,4,1,60.8,33.21
12:37:24.900,1,3,1,42.55,33.08
12:37:26.580,7,1,1,8.25,90.78
12:37:28.640,0,1,1,19.29,15.47
12:37:33.880,0,1,1,15.06,13.45
12:37:34.720,7,3,1,1.12,59.45
12:37:36.60,5,2,1,0.0,0.0
12:37:39.940,7,6,1,2.11,12.53
12:37:42.150,5,7,1,90.6,36.07
12:37:42.580,1,6,1,25.88,78.84
12:37:42.650,4,2,1,10.77,14.42
12:37:43.480,2,3,1,41.49,14.55
12:37:52.540,7,0,1,70.74,73.35
12:37:56.860,7,3,1,67.43,42.53
12:37:58.730,2,3,1,27.25,12.53
12:38:05.340,1,7,1,4.13,100.36
12:38:19.780,2,4,1,9.23,15.43
12:38:21.690,0,3,1,60.42,33.84
12:38:26.300,2,7,1,3.72,32.24
12:38:30.840,2,0,1,22.31,25.92
12:38:38.680,0,1,1,44.44,15.47
12:38:38.950,3,0,1,1.66,39.47
12:38:44.610,3,6,1,72.36,45.75
12:38:45.40,7,1,1,0.0,0.0
12:38:46.580,2,3,1,112.51,16.57
12:38:48.830,3,6,1,69.15,43.73
12:38:49.720,5,6,1,24.04,12.53
12:38:55.310,0,6,1,28.82,81.62
12:38:58.520,6,0,1,18.31,58.79
12:39:07.880,2,0,1,191.25,35.01
12:39:09.490,5,1,1,19.88,31.78
12:39:12.20,7,1,1,0.0,0.0
